7.658000000000000362e-01
7.645999999999999464e-01
7.580000000000000071e-01
7.630000000000001226e-01
7.660000000000000142e-01
7.630000000000001226e-01
7.685999999999999499e-01
7.695999999999999508e-01
7.758000000000000451e-01
7.736000000000000654e-01
7.760000000000000231e-01
7.784000000000000918e-01
7.832000000000000073e-01
7.865999999999999659e-01
7.856000000000001871e-01
7.887999999999999456e-01
7.886000000000000787e-01
7.888000000000000567e-01
7.843999999999999861e-01
7.873999999999999888e-01
7.906000000000000805e-01
7.962000000000000188e-01
7.988000000000001766e-01
8.038000000000000700e-01
8.062000000000001387e-01
8.034000000000001140e-01
8.029999999999999361e-01
8.065999999999998726e-01
8.150000000000000577e-01
8.131999999999999229e-01
8.137999999999999678e-01
8.125999999999999890e-01
8.185999999999999943e-01
8.154000000000001247e-01
8.178000000000000824e-01
8.189999999999999503e-01
8.221999999999999309e-01
8.175999999999999934e-01
8.192000000000000393e-01
8.182000000000000384e-01
8.192000000000000393e-01
8.257999999999998675e-01
8.225999999999998868e-01
8.215999999999998860e-01
8.221999999999999309e-01
8.237999999999999767e-01
8.244000000000000217e-01
8.247999999999999776e-01
8.245999999999998886e-01
8.263999999999999124e-01
8.282000000000000473e-01
8.242000000000000437e-01
8.286000000000000032e-01
8.304000000000000270e-01
8.286000000000000032e-01
8.241999999999999327e-01
8.244000000000000217e-01
8.235999999999998877e-01
8.245999999999999996e-01
8.259999999999999565e-01
8.266000000000000014e-01
8.259999999999999565e-01
8.279999999999999583e-01
8.289999999999999591e-01
8.294000000000000261e-01
8.286000000000000032e-01
8.267999999999998684e-01
8.274000000000001354e-01
8.289999999999999591e-01
8.295999999999998931e-01
8.329999999999999627e-01
8.286000000000000032e-01
8.286000000000000032e-01
8.258000000000000895e-01
8.279999999999999583e-01
8.305999999999998940e-01
8.295999999999998931e-01
8.287999999999999812e-01
8.283999999999999142e-01
8.295999999999998931e-01
8.279999999999999583e-01
8.271999999999998243e-01
8.287999999999999812e-01
8.289999999999999591e-01
8.315999999999998948e-01
8.278000000000000913e-01
8.311999999999999389e-01
8.272000000000000464e-01
8.283999999999999142e-01
8.303999999999998050e-01
8.331999999999999407e-01
8.282000000000000473e-01
8.321999999999999398e-01
8.287999999999999812e-01
8.317999999999999838e-01
8.317999999999999838e-01
8.343999999999999195e-01
8.349999999999999645e-01
8.352000000000000535e-01
8.375999999999999002e-01
8.369999999999999662e-01
